"","Scenario","Location","Vegetation","Year","Decade","Avg"
"6665","SRES A2","North Pacific","Graminoid Tundra",2049,"2040",NA
"6666","SRES A2","North Pacific","Graminoid Tundra",2050,"2050",NA
"6667","SRES A2","North Pacific","Graminoid Tundra",2051,"2050",NA
"6668","SRES A2","North Pacific","Graminoid Tundra",2052,"2050",NA
"6669","SRES A2","North Pacific","Graminoid Tundra",2053,"2050",NA
"6670","SRES A2","North Pacific","Graminoid Tundra",2054,"2050",NA
"6671","SRES A2","North Pacific","Graminoid Tundra",2055,"2050",NA
"6672","SRES A2","North Pacific","Graminoid Tundra",2056,"2050",NA
"6673","SRES A2","North Pacific","Graminoid Tundra",2057,"2050",NA
"6674","SRES A2","North Pacific","Graminoid Tundra",2058,"2050",NA
"6675","SRES A2","North Pacific","Graminoid Tundra",2059,"2050",NA
"6676","SRES A2","North Pacific","Graminoid Tundra",2060,"2060",NA
"6677","SRES A2","North Pacific","Graminoid Tundra",2061,"2060",NA
"6678","SRES A2","North Pacific","Graminoid Tundra",2062,"2060",NA
"6679","SRES A2","North Pacific","Graminoid Tundra",2063,"2060",NA
"6680","SRES A2","North Pacific","Graminoid Tundra",2064,"2060",NA
"6681","SRES A2","North Pacific","Graminoid Tundra",2065,"2060",NA
"6682","SRES A2","North Pacific","Graminoid Tundra",2066,"2060",NA
"6683","SRES A2","North Pacific","Graminoid Tundra",2067,"2060",NA
"6684","SRES A2","North Pacific","Graminoid Tundra",2068,"2060",NA
"6685","SRES A2","North Pacific","Graminoid Tundra",2069,"2060",NA
"6686","SRES A2","North Pacific","Graminoid Tundra",2070,"2070",NA
"6687","SRES A2","North Pacific","Graminoid Tundra",2071,"2070",NA
"6688","SRES A2","North Pacific","Graminoid Tundra",2072,"2070",NA
"6689","SRES A2","North Pacific","Graminoid Tundra",2073,"2070",NA
"6690","SRES A2","North Pacific","Graminoid Tundra",2074,"2070",NA
"6691","SRES A2","North Pacific","Graminoid Tundra",2075,"2070",NA
"6692","SRES A2","North Pacific","Graminoid Tundra",2076,"2070",NA
"6693","SRES A2","North Pacific","Graminoid Tundra",2077,"2070",NA
"6694","SRES A2","North Pacific","Graminoid Tundra",2078,"2070",NA
"6695","SRES A2","North Pacific","Graminoid Tundra",2079,"2070",NA
"6696","SRES A2","North Pacific","Graminoid Tundra",2080,"2080",NA
"6697","SRES A2","North Pacific","Graminoid Tundra",2081,"2080",NA
"6698","SRES A2","North Pacific","Graminoid Tundra",2082,"2080",NA
"6699","SRES A2","North Pacific","Graminoid Tundra",2083,"2080",NA
"6700","SRES A2","North Pacific","Graminoid Tundra",2084,"2080",NA
"6701","SRES A2","North Pacific","Graminoid Tundra",2085,"2080",NA
"6702","SRES A2","North Pacific","Graminoid Tundra",2086,"2080",NA
"6703","SRES A2","North Pacific","Graminoid Tundra",2087,"2080",NA
"6704","SRES A2","North Pacific","Graminoid Tundra",2088,"2080",NA
"6705","SRES A2","North Pacific","Graminoid Tundra",2089,"2080",NA
"6706","SRES A2","North Pacific","Graminoid Tundra",2090,"2090",NA
"6707","SRES A2","North Pacific","Graminoid Tundra",2091,"2090",NA
"6708","SRES A2","North Pacific","Graminoid Tundra",2092,"2090",NA
"6709","SRES A2","North Pacific","Graminoid Tundra",2093,"2090",NA
"6710","SRES A2","North Pacific","Graminoid Tundra",2094,"2090",NA
"6711","SRES A2","North Pacific","Graminoid Tundra",2095,"2090",NA
"6712","SRES A2","North Pacific","Graminoid Tundra",2096,"2090",NA
"6713","SRES A2","North Pacific","Graminoid Tundra",2097,"2090",NA
"6714","SRES A2","North Pacific","Graminoid Tundra",2098,"2090",0
"6715","SRES A2","North Pacific","Graminoid Tundra",2099,"2090",0
"6716","SRES A2","North Pacific","Graminoid Tundra",2100,"2100",0
"6717","SRES A2","North Pacific","Shrub Tundra",2009,"2000",6
"6718","SRES A2","North Pacific","Shrub Tundra",2010,"2010",6
"6719","SRES A2","North Pacific","Shrub Tundra",2011,"2010",6
"6720","SRES A2","North Pacific","Shrub Tundra",2012,"2010",6
"6721","SRES A2","North Pacific","Shrub Tundra",2013,"2010",6
"6722","SRES A2","North Pacific","Shrub Tundra",2014,"2010",6
"6723","SRES A2","North Pacific","Shrub Tundra",2015,"2010",6
"6724","SRES A2","North Pacific","Shrub Tundra",2016,"2010",6
"6725","SRES A2","North Pacific","Shrub Tundra",2017,"2010",6
"6726","SRES A2","North Pacific","Shrub Tundra",2018,"2010",6
"6727","SRES A2","North Pacific","Shrub Tundra",2019,"2010",6
"6728","SRES A2","North Pacific","Shrub Tundra",2020,"2020",6
"6729","SRES A2","North Pacific","Shrub Tundra",2021,"2020",6
"6730","SRES A2","North Pacific","Shrub Tundra",2022,"2020",6
"6731","SRES A2","North Pacific","Shrub Tundra",2023,"2020",6
"6732","SRES A2","North Pacific","Shrub Tundra",2024,"2020",6
"6733","SRES A2","North Pacific","Shrub Tundra",2025,"2020",6
"6734","SRES A2","North Pacific","Shrub Tundra",2026,"2020",6
"6735","SRES A2","North Pacific","Shrub Tundra",2027,"2020",6
"6736","SRES A2","North Pacific","Shrub Tundra",2028,"2020",6
"6737","SRES A2","North Pacific","Shrub Tundra",2029,"2020",6
"6738","SRES A2","North Pacific","Shrub Tundra",2030,"2030",6
"6739","SRES A2","North Pacific","Shrub Tundra",2031,"2030",6
"6740","SRES A2","North Pacific","Shrub Tundra",2032,"2030",6
"6741","SRES A2","North Pacific","Shrub Tundra",2033,"2030",6
"6742","SRES A2","North Pacific","Shrub Tundra",2034,"2030",6
"6743","SRES A2","North Pacific","Shrub Tundra",2035,"2030",6
"6744","SRES A2","North Pacific","Shrub Tundra",2036,"2030",6
"6745","SRES A2","North Pacific","Shrub Tundra",2037,"2030",6
"6746","SRES A2","North Pacific","Shrub Tundra",2038,"2030",6
"6747","SRES A2","North Pacific","Shrub Tundra",2039,"2030",6
"6748","SRES A2","North Pacific","Shrub Tundra",2040,"2040",6
"6749","SRES A2","North Pacific","Shrub Tundra",2041,"2040",6
"6750","SRES A2","North Pacific","Shrub Tundra",2042,"2040",6
"6751","SRES A2","North Pacific","Shrub Tundra",2043,"2040",6
"6752","SRES A2","North Pacific","Shrub Tundra",2044,"2040",6
"6753","SRES A2","North Pacific","Shrub Tundra",2045,"2040",6
"6754","SRES A2","North Pacific","Shrub Tundra",2046,"2040",6
"6755","SRES A2","North Pacific","Shrub Tundra",2047,"2040",6
"6756","SRES A2","North Pacific","Shrub Tundra",2048,"2040",6
"6757","SRES A2","North Pacific","Shrub Tundra",2049,"2040",6
"6758","SRES A2","North Pacific","Shrub Tundra",2050,"2050",6
"6759","SRES A2","North Pacific","Shrub Tundra",2051,"2050",6
"6760","SRES A2","North Pacific","Shrub Tundra",2052,"2050",6
"6761","SRES A2","North Pacific","Shrub Tundra",2053,"2050",6
"6762","SRES A2","North Pacific","Shrub Tundra",2054,"2050",6
"6763","SRES A2","North Pacific","Shrub Tundra",2055,"2050",6
"6764","SRES A2","North Pacific","Shrub Tundra",2056,"2050",6
"6765","SRES A2","North Pacific","Shrub Tundra",2057,"2050",6
"6766","SRES A2","North Pacific","Shrub Tundra",2058,"2050",6
"6767","SRES A2","North Pacific","Shrub Tundra",2059,"2050",6
"6768","SRES A2","North Pacific","Shrub Tundra",2060,"2060",6
"6769","SRES A2","North Pacific","Shrub Tundra",2061,"2060",6
"6770","SRES A2","North Pacific","Shrub Tundra",2062,"2060",6
"6771","SRES A2","North Pacific","Shrub Tundra",2063,"2060",6
"6772","SRES A2","North Pacific","Shrub Tundra",2064,"2060",6
"6773","SRES A2","North Pacific","Shrub Tundra",2065,"2060",6
"6774","SRES A2","North Pacific","Shrub Tundra",2066,"2060",6
"6775","SRES A2","North Pacific","Shrub Tundra",2067,"2060",6
"6776","SRES A2","North Pacific","Shrub Tundra",2068,"2060",6
"6777","SRES A2","North Pacific","Shrub Tundra",2069,"2060",6
"6778","SRES A2","North Pacific","Shrub Tundra",2070,"2070",6
"6779","SRES A2","North Pacific","Shrub Tundra",2071,"2070",6
"6780","SRES A2","North Pacific","Shrub Tundra",2072,"2070",6
"6781","SRES A2","North Pacific","Shrub Tundra",2073,"2070",6
"6782","SRES A2","North Pacific","Shrub Tundra",2074,"2070",6
"6783","SRES A2","North Pacific","Shrub Tundra",2075,"2070",6
"6784","SRES A2","North Pacific","Shrub Tundra",2076,"2070",6
"6785","SRES A2","North Pacific","Shrub Tundra",2077,"2070",6
"6786","SRES A2","North Pacific","Shrub Tundra",2078,"2070",6
"6787","SRES A2","North Pacific","Shrub Tundra",2079,"2070",6
"6788","SRES A2","North Pacific","Shrub Tundra",2080,"2080",6
"6789","SRES A2","North Pacific","Shrub Tundra",2081,"2080",6
"6790","SRES A2","North Pacific","Shrub Tundra",2082,"2080",6
"6791","SRES A2","North Pacific","Shrub Tundra",2083,"2080",6
"6792","SRES A2","North Pacific","Shrub Tundra",2084,"2080",6
"6793","SRES A2","North Pacific","Shrub Tundra",2085,"2080",6
"6794","SRES A2","North Pacific","Shrub Tundra",2086,"2080",6
"6795","SRES A2","North Pacific","Shrub Tundra",2087,"2080",6
"6796","SRES A2","North Pacific","Shrub Tundra",2088,"2080",6
"6797","SRES A2","North Pacific","Shrub Tundra",2089,"2080",6
"6798","SRES A2","North Pacific","Shrub Tundra",2090,"2090",6
"6799","SRES A2","North Pacific","Shrub Tundra",2091,"2090",6
"6800","SRES A2","North Pacific","Shrub Tundra",2092,"2090",6
"6801","SRES A2","North Pacific","Shrub Tundra",2093,"2090",6
"6802","SRES A2","North Pacific","Shrub Tundra",2094,"2090",6
"6803","SRES A2","North Pacific","Shrub Tundra",2095,"2090",6
"6804","SRES A2","North Pacific","Shrub Tundra",2096,"2090",6
"6805","SRES A2","North Pacific","Shrub Tundra",2097,"2090",6
"6806","SRES A2","North Pacific","Shrub Tundra",2098,"2090",6
"6807","SRES A2","North Pacific","Shrub Tundra",2099,"2090",6
"6808","SRES A2","North Pacific","Shrub Tundra",2100,"2100",6
"6809","SRES A2","North Pacific","White Spruce",2009,"2000",578
"6810","SRES A2","North Pacific","White Spruce",2010,"2010",581
"6811","SRES A2","North Pacific","White Spruce",2011,"2010",582
"6812","SRES A2","North Pacific","White Spruce",2012,"2010",581
"6813","SRES A2","North Pacific","White Spruce",2013,"2010",581
"6814","SRES A2","North Pacific","White Spruce",2014,"2010",581
"6815","SRES A2","North Pacific","White Spruce",2015,"2010",580
"6816","SRES A2","North Pacific","White Spruce",2016,"2010",581
"6817","SRES A2","North Pacific","White Spruce",2017,"2010",582
"6818","SRES A2","North Pacific","White Spruce",2018,"2010",582
"6819","SRES A2","North Pacific","White Spruce",2019,"2010",582
"6820","SRES A2","North Pacific","White Spruce",2020,"2020",582
"6821","SRES A2","North Pacific","White Spruce",2021,"2020",582
"6822","SRES A2","North Pacific","White Spruce",2022,"2020",582
"6823","SRES A2","North Pacific","White Spruce",2023,"2020",585
"6824","SRES A2","North Pacific","White Spruce",2024,"2020",584
"6825","SRES A2","North Pacific","White Spruce",2025,"2020",583
"6826","SRES A2","North Pacific","White Spruce",2026,"2020",584
"6827","SRES A2","North Pacific","White Spruce",2027,"2020",586
"6828","SRES A2","North Pacific","White Spruce",2028,"2020",584
"6829","SRES A2","North Pacific","White Spruce",2029,"2020",583
"6830","SRES A2","North Pacific","White Spruce",2030,"2030",583
"6831","SRES A2","North Pacific","White Spruce",2031,"2030",584
"6832","SRES A2","North Pacific","White Spruce",2032,"2030",580
"6833","SRES A2","North Pacific","White Spruce",2033,"2030",578
"6834","SRES A2","North Pacific","White Spruce",2034,"2030",579
"6835","SRES A2","North Pacific","White Spruce",2035,"2030",578
"6836","SRES A2","North Pacific","White Spruce",2036,"2030",580
"6837","SRES A2","North Pacific","White Spruce",2037,"2030",579
"6838","SRES A2","North Pacific","White Spruce",2038,"2030",578
"6839","SRES A2","North Pacific","White Spruce",2039,"2030",578
"6840","SRES A2","North Pacific","White Spruce",2040,"2040",577
"6841","SRES A2","North Pacific","White Spruce",2041,"2040",577
"6842","SRES A2","North Pacific","White Spruce",2042,"2040",577
"6843","SRES A2","North Pacific","White Spruce",2043,"2040",576
"6844","SRES A2","North Pacific","White Spruce",2044,"2040",577
"6845","SRES A2","North Pacific","White Spruce",2045,"2040",578
"6846","SRES A2","North Pacific","White Spruce",2046,"2040",576
"6847","SRES A2","North Pacific","White Spruce",2047,"2040",576
"6848","SRES A2","North Pacific","White Spruce",2048,"2040",575
"6849","SRES A2","North Pacific","White Spruce",2049,"2040",577
"6850","SRES A2","North Pacific","White Spruce",2050,"2050",576
"6851","SRES A2","North Pacific","White Spruce",2051,"2050",576
"6852","SRES A2","North Pacific","White Spruce",2052,"2050",574
"6853","SRES A2","North Pacific","White Spruce",2053,"2050",574
"6854","SRES A2","North Pacific","White Spruce",2054,"2050",574
"6855","SRES A2","North Pacific","White Spruce",2055,"2050",574
"6856","SRES A2","North Pacific","White Spruce",2056,"2050",574
"6857","SRES A2","North Pacific","White Spruce",2057,"2050",572
"6858","SRES A2","North Pacific","White Spruce",2058,"2050",573
"6859","SRES A2","North Pacific","White Spruce",2059,"2050",574
"6860","SRES A2","North Pacific","White Spruce",2060,"2060",574
"6861","SRES A2","North Pacific","White Spruce",2061,"2060",573
"6862","SRES A2","North Pacific","White Spruce",2062,"2060",573
"6863","SRES A2","North Pacific","White Spruce",2063,"2060",574
"6864","SRES A2","North Pacific","White Spruce",2064,"2060",574
"6865","SRES A2","North Pacific","White Spruce",2065,"2060",573
"6866","SRES A2","North Pacific","White Spruce",2066,"2060",571
"6867","SRES A2","North Pacific","White Spruce",2067,"2060",574
"6868","SRES A2","North Pacific","White Spruce",2068,"2060",566
"6869","SRES A2","North Pacific","White Spruce",2069,"2060",567
"6870","SRES A2","North Pacific","White Spruce",2070,"2070",568
"6871","SRES A2","North Pacific","White Spruce",2071,"2070",566
"6872","SRES A2","North Pacific","White Spruce",2072,"2070",566
"6873","SRES A2","North Pacific","White Spruce",2073,"2070",566
"6874","SRES A2","North Pacific","White Spruce",2074,"2070",565
"6875","SRES A2","North Pacific","White Spruce",2075,"2070",563
"6876","SRES A2","North Pacific","White Spruce",2076,"2070",562
"6877","SRES A2","North Pacific","White Spruce",2077,"2070",564
"6878","SRES A2","North Pacific","White Spruce",2078,"2070",564
"6879","SRES A2","North Pacific","White Spruce",2079,"2070",563
"6880","SRES A2","North Pacific","White Spruce",2080,"2080",562
"6881","SRES A2","North Pacific","White Spruce",2081,"2080",563
"6882","SRES A2","North Pacific","White Spruce",2082,"2080",562
"6883","SRES A2","North Pacific","White Spruce",2083,"2080",561
"6884","SRES A2","North Pacific","White Spruce",2084,"2080",555
"6885","SRES A2","North Pacific","White Spruce",2085,"2080",554
"6886","SRES A2","North Pacific","White Spruce",2086,"2080",551
"6887","SRES A2","North Pacific","White Spruce",2087,"2080",552
"6888","SRES A2","North Pacific","White Spruce",2088,"2080",552
"6889","SRES A2","North Pacific","White Spruce",2089,"2080",552
"6890","SRES A2","North Pacific","White Spruce",2090,"2090",553
"6891","SRES A2","North Pacific","White Spruce",2091,"2090",550
"6892","SRES A2","North Pacific","White Spruce",2092,"2090",551
"6893","SRES A2","North Pacific","White Spruce",2093,"2090",550
"6894","SRES A2","North Pacific","White Spruce",2094,"2090",549
"6895","SRES A2","North Pacific","White Spruce",2095,"2090",547
"6896","SRES A2","North Pacific","White Spruce",2096,"2090",544
"6897","SRES A2","North Pacific","White Spruce",2097,"2090",542
"6898","SRES A2","North Pacific","White Spruce",2098,"2090",524
"6899","SRES A2","North Pacific","White Spruce",2099,"2090",521
"6900","SRES A2","North Pacific","White Spruce",2100,"2100",520
"6901","SRES A2","Northwest Interior Forest North","Black Spruce",2009,"2000",91405
"6902","SRES A2","Northwest Interior Forest North","Black Spruce",2010,"2010",92001
"6903","SRES A2","Northwest Interior Forest North","Black Spruce",2011,"2010",92157
"6904","SRES A2","Northwest Interior Forest North","Black Spruce",2012,"2010",92996
"6905","SRES A2","Northwest Interior Forest North","Black Spruce",2013,"2010",93541
"6906","SRES A2","Northwest Interior Forest North","Black Spruce",2014,"2010",93802
"6907","SRES A2","Northwest Interior Forest North","Black Spruce",2015,"2010",94727
"6908","SRES A2","Northwest Interior Forest North","Black Spruce",2016,"2010",94268
"6909","SRES A2","Northwest Interior Forest North","Black Spruce",2017,"2010",94729
"6910","SRES A2","Northwest Interior Forest North","Black Spruce",2018,"2010",95553
"6911","SRES A2","Northwest Interior Forest North","Black Spruce",2019,"2010",96115
"6912","SRES A2","Northwest Interior Forest North","Black Spruce",2020,"2020",96565
"6913","SRES A2","Northwest Interior Forest North","Black Spruce",2021,"2020",96121
"6914","SRES A2","Northwest Interior Forest North","Black Spruce",2022,"2020",96499
"6915","SRES A2","Northwest Interior Forest North","Black Spruce",2023,"2020",97312
"6916","SRES A2","Northwest Interior Forest North","Black Spruce",2024,"2020",98157
"6917","SRES A2","Northwest Interior Forest North","Black Spruce",2025,"2020",98666
"6918","SRES A2","Northwest Interior Forest North","Black Spruce",2026,"2020",98149
"6919","SRES A2","Northwest Interior Forest North","Black Spruce",2027,"2020",99024
"6920","SRES A2","Northwest Interior Forest North","Black Spruce",2028,"2020",99029
"6921","SRES A2","Northwest Interior Forest North","Black Spruce",2029,"2020",99362
"6922","SRES A2","Northwest Interior Forest North","Black Spruce",2030,"2030",98881
"6923","SRES A2","Northwest Interior Forest North","Black Spruce",2031,"2030",98416
"6924","SRES A2","Northwest Interior Forest North","Black Spruce",2032,"2030",92706
"6925","SRES A2","Northwest Interior Forest North","Black Spruce",2033,"2030",92638
"6926","SRES A2","Northwest Interior Forest North","Black Spruce",2034,"2030",93104
"6927","SRES A2","Northwest Interior Forest North","Black Spruce",2035,"2030",93804
"6928","SRES A2","Northwest Interior Forest North","Black Spruce",2036,"2030",94382
"6929","SRES A2","Northwest Interior Forest North","Black Spruce",2037,"2030",95092
"6930","SRES A2","Northwest Interior Forest North","Black Spruce",2038,"2030",94181
"6931","SRES A2","Northwest Interior Forest North","Black Spruce",2039,"2030",94532
"6932","SRES A2","Northwest Interior Forest North","Black Spruce",2040,"2040",95326
"6933","SRES A2","Northwest Interior Forest North","Black Spruce",2041,"2040",95886
"6934","SRES A2","Northwest Interior Forest North","Black Spruce",2042,"2040",95129
"6935","SRES A2","Northwest Interior Forest North","Black Spruce",2043,"2040",94693
"6936","SRES A2","Northwest Interior Forest North","Black Spruce",2044,"2040",95556
"6937","SRES A2","Northwest Interior Forest North","Black Spruce",2045,"2040",95628
"6938","SRES A2","Northwest Interior Forest North","Black Spruce",2046,"2040",96375
"6939","SRES A2","Northwest Interior Forest North","Black Spruce",2047,"2040",94042
"6940","SRES A2","Northwest Interior Forest North","Black Spruce",2048,"2040",94438
"6941","SRES A2","Northwest Interior Forest North","Black Spruce",2049,"2040",95078
"6942","SRES A2","Northwest Interior Forest North","Black Spruce",2050,"2050",96080
"6943","SRES A2","Northwest Interior Forest North","Black Spruce",2051,"2050",94385
"6944","SRES A2","Northwest Interior Forest North","Black Spruce",2052,"2050",94834
"6945","SRES A2","Northwest Interior Forest North","Black Spruce",2053,"2050",94989
"6946","SRES A2","Northwest Interior Forest North","Black Spruce",2054,"2050",95502
"6947","SRES A2","Northwest Interior Forest North","Black Spruce",2055,"2050",96517
"6948","SRES A2","Northwest Interior Forest North","Black Spruce",2056,"2050",96549
"6949","SRES A2","Northwest Interior Forest North","Black Spruce",2057,"2050",95271
"6950","SRES A2","Northwest Interior Forest North","Black Spruce",2058,"2050",95922
"6951","SRES A2","Northwest Interior Forest North","Black Spruce",2059,"2050",96431
"6952","SRES A2","Northwest Interior Forest North","Black Spruce",2060,"2060",96192
"6953","SRES A2","Northwest Interior Forest North","Black Spruce",2061,"2060",96099
"6954","SRES A2","Northwest Interior Forest North","Black Spruce",2062,"2060",97520
"6955","SRES A2","Northwest Interior Forest North","Black Spruce",2063,"2060",96541
"6956","SRES A2","Northwest Interior Forest North","Black Spruce",2064,"2060",93875
"6957","SRES A2","Northwest Interior Forest North","Black Spruce",2065,"2060",94104
"6958","SRES A2","Northwest Interior Forest North","Black Spruce",2066,"2060",95011
"6959","SRES A2","Northwest Interior Forest North","Black Spruce",2067,"2060",95919
"6960","SRES A2","Northwest Interior Forest North","Black Spruce",2068,"2060",94358
"6961","SRES A2","Northwest Interior Forest North","Black Spruce",2069,"2060",94543
"6962","SRES A2","Northwest Interior Forest North","Black Spruce",2070,"2070",95208
"6963","SRES A2","Northwest Interior Forest North","Black Spruce",2071,"2070",96056
"6964","SRES A2","Northwest Interior Forest North","Black Spruce",2072,"2070",96598
"6965","SRES A2","Northwest Interior Forest North","Black Spruce",2073,"2070",97605
"6966","SRES A2","Northwest Interior Forest North","Black Spruce",2074,"2070",97890
"6967","SRES A2","Northwest Interior Forest North","Black Spruce",2075,"2070",96545
"6968","SRES A2","Northwest Interior Forest North","Black Spruce",2076,"2070",97359
"6969","SRES A2","Northwest Interior Forest North","Black Spruce",2077,"2070",97566
"6970","SRES A2","Northwest Interior Forest North","Black Spruce",2078,"2070",97293
"6971","SRES A2","Northwest Interior Forest North","Black Spruce",2079,"2070",96280
"6972","SRES A2","Northwest Interior Forest North","Black Spruce",2080,"2080",97307
"6973","SRES A2","Northwest Interior Forest North","Black Spruce",2081,"2080",97448
"6974","SRES A2","Northwest Interior Forest North","Black Spruce",2082,"2080",97998
"6975","SRES A2","Northwest Interior Forest North","Black Spruce",2083,"2080",96445
"6976","SRES A2","Northwest Interior Forest North","Black Spruce",2084,"2080",91459
"6977","SRES A2","Northwest Interior Forest North","Black Spruce",2085,"2080",91352
"6978","SRES A2","Northwest Interior Forest North","Black Spruce",2086,"2080",89568
"6979","SRES A2","Northwest Interior Forest North","Black Spruce",2087,"2080",89512
"6980","SRES A2","Northwest Interior Forest North","Black Spruce",2088,"2080",89143
"6981","SRES A2","Northwest Interior Forest North","Black Spruce",2089,"2080",87567
"6982","SRES A2","Northwest Interior Forest North","Black Spruce",2090,"2090",87807
"6983","SRES A2","Northwest Interior Forest North","Black Spruce",2091,"2090",88744
"6984","SRES A2","Northwest Interior Forest North","Black Spruce",2092,"2090",87009
"6985","SRES A2","Northwest Interior Forest North","Black Spruce",2093,"2090",87119
"6986","SRES A2","Northwest Interior Forest North","Black Spruce",2094,"2090",87575
"6987","SRES A2","Northwest Interior Forest North","Black Spruce",2095,"2090",86074
"6988","SRES A2","Northwest Interior Forest North","Black Spruce",2096,"2090",85589
"6989","SRES A2","Northwest Interior Forest North","Black Spruce",2097,"2090",85861
"6990","SRES A2","Northwest Interior Forest North","Black Spruce",2098,"2090",79610
"6991","SRES A2","Northwest Interior Forest North","Black Spruce",2099,"2090",79154
"6992","SRES A2","Northwest Interior Forest North","Black Spruce",2100,"2100",77498
"6993","SRES A2","Northwest Interior Forest North","Deciduous",2009,"2000",230184
"6994","SRES A2","Northwest Interior Forest North","Deciduous",2010,"2010",228902
"6995","SRES A2","Northwest Interior Forest North","Deciduous",2011,"2010",227638
"6996","SRES A2","Northwest Interior Forest North","Deciduous",2012,"2010",226604
"6997","SRES A2","Northwest Interior Forest North","Deciduous",2013,"2010",226245
"6998","SRES A2","Northwest Interior Forest North","Deciduous",2014,"2010",225252
"6999","SRES A2","Northwest Interior Forest North","Deciduous",2015,"2010",223754
"7000","SRES A2","Northwest Interior Forest North","Deciduous",2016,"2010",224719
"7001","SRES A2","Northwest Interior Forest North","Deciduous",2017,"2010",223465
"7002","SRES A2","Northwest Interior Forest North","Deciduous",2018,"2010",222450
"7003","SRES A2","Northwest Interior Forest North","Deciduous",2019,"2010",220886
"7004","SRES A2","Northwest Interior Forest North","Deciduous",2020,"2020",220330
"7005","SRES A2","Northwest Interior Forest North","Deciduous",2021,"2020",221522
"7006","SRES A2","Northwest Interior Forest North","Deciduous",2022,"2020",220582
"7007","SRES A2","Northwest Interior Forest North","Deciduous",2023,"2020",219032
"7008","SRES A2","Northwest Interior Forest North","Deciduous",2024,"2020",217916
"7009","SRES A2","Northwest Interior Forest North","Deciduous",2025,"2020",216652
"7010","SRES A2","Northwest Interior Forest North","Deciduous",2026,"2020",217120
"7011","SRES A2","Northwest Interior Forest North","Deciduous",2027,"2020",216059
"7012","SRES A2","Northwest Interior Forest North","Deciduous",2028,"2020",215581
"7013","SRES A2","Northwest Interior Forest North","Deciduous",2029,"2020",215060
"7014","SRES A2","Northwest Interior Forest North","Deciduous",2030,"2030",215635
"7015","SRES A2","Northwest Interior Forest North","Deciduous",2031,"2030",216998
"7016","SRES A2","Northwest Interior Forest North","Deciduous",2032,"2030",228313
"7017","SRES A2","Northwest Interior Forest North","Deciduous",2033,"2030",228285
"7018","SRES A2","Northwest Interior Forest North","Deciduous",2034,"2030",227383
"7019","SRES A2","Northwest Interior Forest North","Deciduous",2035,"2030",226153
"7020","SRES A2","Northwest Interior Forest North","Deciduous",2036,"2030",224850
"7021","SRES A2","Northwest Interior Forest North","Deciduous",2037,"2030",223548
"7022","SRES A2","Northwest Interior Forest North","Deciduous",2038,"2030",225644
"7023","SRES A2","Northwest Interior Forest North","Deciduous",2039,"2030",224752
"7024","SRES A2","Northwest Interior Forest North","Deciduous",2040,"2040",223385
"7025","SRES A2","Northwest Interior Forest North","Deciduous",2041,"2040",222660
"7026","SRES A2","Northwest Interior Forest North","Deciduous",2042,"2040",223753
"7027","SRES A2","Northwest Interior Forest North","Deciduous",2043,"2040",225365
"7028","SRES A2","Northwest Interior Forest North","Deciduous",2044,"2040",223529
"7029","SRES A2","Northwest Interior Forest North","Deciduous",2045,"2040",223591
"7030","SRES A2","Northwest Interior Forest North","Deciduous",2046,"2040",222078
"7031","SRES A2","Northwest Interior Forest North","Deciduous",2047,"2040",226663
"7032","SRES A2","Northwest Interior Forest North","Deciduous",2048,"2040",225286
"7033","SRES A2","Northwest Interior Forest North","Deciduous",2049,"2040",224478
"7034","SRES A2","Northwest Interior Forest North","Deciduous",2050,"2050",223148
"7035","SRES A2","Northwest Interior Forest North","Deciduous",2051,"2050",226377
"7036","SRES A2","Northwest Interior Forest North","Deciduous",2052,"2050",225892
"7037","SRES A2","Northwest Interior Forest North","Deciduous",2053,"2050",225666
"7038","SRES A2","Northwest Interior Forest North","Deciduous",2054,"2050",224604
"7039","SRES A2","Northwest Interior Forest North","Deciduous",2055,"2050",222931
"7040","SRES A2","Northwest Interior Forest North","Deciduous",2056,"2050",223404
"7041","SRES A2","Northwest Interior Forest North","Deciduous",2057,"2050",225829
"7042","SRES A2","Northwest Interior Forest North","Deciduous",2058,"2050",224708
"7043","SRES A2","Northwest Interior Forest North","Deciduous",2059,"2050",224459
"7044","SRES A2","Northwest Interior Forest North","Deciduous",2060,"2060",224954
"7045","SRES A2","Northwest Interior Forest North","Deciduous",2061,"2060",225225
"7046","SRES A2","Northwest Interior Forest North","Deciduous",2062,"2060",223243
"7047","SRES A2","Northwest Interior Forest North","Deciduous",2063,"2060",225236
"7048","SRES A2","Northwest Interior Forest North","Deciduous",2064,"2060",231088
"7049","SRES A2","Northwest Interior Forest North","Deciduous",2065,"2060",231055
"7050","SRES A2","Northwest Interior Forest North","Deciduous",2066,"2060",229664
"7051","SRES A2","Northwest Interior Forest North","Deciduous",2067,"2060",228689
"7052","SRES A2","Northwest Interior Forest North","Deciduous",2068,"2060",231570
"7053","SRES A2","Northwest Interior Forest North","Deciduous",2069,"2060",231048
"7054","SRES A2","Northwest Interior Forest North","Deciduous",2070,"2070",230396
"7055","SRES A2","Northwest Interior Forest North","Deciduous",2071,"2070",229100
"7056","SRES A2","Northwest Interior Forest North","Deciduous",2072,"2070",227990
"7057","SRES A2","Northwest Interior Forest North","Deciduous",2073,"2070",226590
"7058","SRES A2","Northwest Interior Forest North","Deciduous",2074,"2070",226558
